"year","agDistrict","agDistrictCode","county","countyANSI","cornPlanted","cornHarvested","cornYield","cvCornPlanted","cvCornHarvested","cvCornYield","cornPercentHarvest"
2006,"WEST CENTRAL",40,"MERCER",107,93600,86600,"160.3",NA,NA,NA,0.925213675213675
2006,"WEST CENTRAL",40,"MIAMI",109,67200,65300,"169.2",NA,NA,NA,0.97172619047619
2006,"WEST CENTRAL",40,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2006,"WEST CENTRAL",40,"SHELBY",149,66700,62600,"170.3",NA,NA,NA,0.938530734632684
2005,"CENTRAL",50,"DELAWARE",41,39300,37800,"143",NA,NA,NA,0.961832061068702
2005,"CENTRAL",50,"FAIRFIELD",45,57100,54800,"107.8",NA,NA,NA,0.959719789842382
2005,"CENTRAL",50,"FAYETTE",47,78700,77700,"121.7",NA,NA,NA,0.987293519695044
2005,"CENTRAL",50,"FRANKLIN",49,17300,16000,"101.2",NA,NA,NA,0.92485549132948
2005,"CENTRAL",50,"KNOX",83,46300,44400,"145.6",NA,NA,NA,0.958963282937365
2005,"CENTRAL",50,"LICKING",89,50100,48200,"127.6",NA,NA,NA,0.962075848303393
2005,"CENTRAL",50,"MADISON",97,91900,87100,"128.2",NA,NA,NA,0.947769314472252
2005,"CENTRAL",50,"MARION",101,61600,58500,"157.3",NA,NA,NA,0.949675324675325
2005,"CENTRAL",50,"MORROW",117,42800,40900,"148.4",NA,NA,NA,0.955607476635514
2005,"CENTRAL",50,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2005,"CENTRAL",50,"PICKAWAY",129,90600,88100,"97",NA,NA,NA,0.972406181015453
2005,"CENTRAL",50,"ROSS",141,45800,44500,"110.4",NA,NA,NA,0.971615720524017
2005,"CENTRAL",50,"UNION",159,52300,50600,"145.7",NA,NA,NA,0.967495219885277
2005,"EAST CENTRAL",60,"BELMONT",13,1200,1000,"75.5",NA,NA,NA,0.833333333333333
2005,"EAST CENTRAL",60,"CARROLL",19,10000,8600,"82.7",NA,NA,NA,0.86
2005,"EAST CENTRAL",60,"COSHOCTON",31,23100,21000,"131.3",NA,NA,NA,0.909090909090909
2005,"EAST CENTRAL",60,"HARRISON",67,4200,3100,"110.4",NA,NA,NA,0.738095238095238
2005,"EAST CENTRAL",60,"HOLMES",75,28700,22400,"142.5",NA,NA,NA,0.780487804878049
2005,"EAST CENTRAL",60,"JEFFERSON",81,1900,1300,"73.6",NA,NA,NA,0.684210526315789
2005,"EAST CENTRAL",60,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2005,"EAST CENTRAL",60,"TUSCARAWAS",157,23700,18200,"130.6",NA,NA,NA,0.767932489451477
2005,"NORTH CENTRAL",20,"ASHLAND",5,35400,32800,"142",NA,NA,NA,0.926553672316384
2005,"NORTH CENTRAL",20,"CRAWFORD",33,79300,76600,"159.1",NA,NA,NA,0.965952080706179
2005,"NORTH CENTRAL",20,"ERIE",43,32100,30900,"154.3",NA,NA,NA,0.962616822429907
2005,"NORTH CENTRAL",20,"HURON",77,69300,64100,"159.4",NA,NA,NA,0.924963924963925
2005,"NORTH CENTRAL",20,"LORAIN",93,27400,23200,"150.8",NA,NA,NA,0.846715328467153
2005,"NORTH CENTRAL",20,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2005,"NORTH CENTRAL",20,"OTTAWA",123,22400,20200,"168.1",NA,NA,NA,0.901785714285714
2005,"NORTH CENTRAL",20,"RICHLAND",139,34100,29200,"143.4",NA,NA,NA,0.856304985337243
2005,"NORTH CENTRAL",20,"SANDUSKY",143,64900,60700,"178.5",NA,NA,NA,0.935285053929122
2005,"NORTH CENTRAL",20,"SENECA",147,84400,82000,"152.2",NA,NA,NA,0.971563981042654
2005,"NORTH CENTRAL",20,"WYANDOT",175,69900,67000,"153.6",NA,NA,NA,0.958512160228898
2005,"NORTHEAST",30,"ASHTABULA",7,20900,17800,"142.7",NA,NA,NA,0.851674641148325
2005,"NORTHEAST",30,"COLUMBIANA",29,23900,19100,"118.8",NA,NA,NA,0.799163179916318
2005,"NORTHEAST",30,"GEAUGA",55,4200,3000,"127.5",NA,NA,NA,0.714285714285714
2005,"NORTHEAST",30,"MAHONING",99,17100,14500,"120.7",NA,NA,NA,0.847953216374269
2005,"NORTHEAST",30,"MEDINA",103,18300,15200,"138.8",NA,NA,NA,0.830601092896175
2005,"NORTHEAST",30,"OTHER COUNTIES",NA,700,600,"67.8",NA,NA,NA,0.857142857142857
2005,"NORTHEAST",30,"PORTAGE",133,14100,13200,"134.2",NA,NA,NA,0.936170212765957
2005,"NORTHEAST",30,"STARK",151,30000,26600,"139.2",NA,NA,NA,0.886666666666667
2005,"NORTHEAST",30,"SUMMIT",153,1500,1300,"139.4",NA,NA,NA,0.866666666666667
2005,"NORTHEAST",30,"TRUMBULL",155,22100,19700,"135.3",NA,NA,NA,0.891402714932127
2005,"NORTHEAST",30,"WAYNE",169,64200,50800,"146.1",NA,NA,NA,0.791277258566978
2005,"NORTHWEST",10,"ALLEN",3,60200,58100,"154.2",NA,NA,NA,0.965116279069767
2005,"NORTHWEST",10,"DEFIANCE",39,52500,49200,"154.2",NA,NA,NA,0.937142857142857
2005,"NORTHWEST",10,"FULTON",51,86300,83500,"170.2",NA,NA,NA,0.967555040556199
2005,"NORTHWEST",10,"HANCOCK",63,82100,80300,"163.3",NA,NA,NA,0.978075517661389
2005,"NORTHWEST",10,"HENRY",69,76000,71800,"170",NA,NA,NA,0.944736842105263
2005,"NORTHWEST",10,"LUCAS",95,24400,23600,"178.1",NA,NA,NA,0.967213114754098
2005,"NORTHWEST",10,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2005,"NORTHWEST",10,"PAULDING",125,54500,50900,"148.4",NA,NA,NA,0.93394495412844
2005,"NORTHWEST",10,"PUTNAM",137,76700,73800,"153.5",NA,NA,NA,0.96219035202086
2005,"NORTHWEST",10,"VAN WERT",161,78000,74100,"153.1",NA,NA,NA,0.95
2005,"NORTHWEST",10,"WILLIAMS",171,53400,50400,"159.8",NA,NA,NA,0.943820224719101
2005,"NORTHWEST",10,"WOOD",173,97300,94700,"171.8",NA,NA,NA,0.97327852004111
2005,"SOUTH CENTRAL",80,"ADAMS",1,12900,12000,"119.8",NA,NA,NA,0.930232558139535
2005,"SOUTH CENTRAL",80,"BROWN",15,23700,22400,"139.5",NA,NA,NA,0.945147679324895
2005,"SOUTH CENTRAL",80,"GALLIA",53,2600,2200,"79.1",NA,NA,NA,0.846153846153846
2005,"SOUTH CENTRAL",80,"HIGHLAND",71,36200,35400,"137.3",NA,NA,NA,0.977900552486188
2005,"SOUTH CENTRAL",80,"JACKSON",79,2800,2200,"96.1",NA,NA,NA,0.785714285714286
2005,"SOUTH CENTRAL",80,"LAWRENCE",87,1500,1000,"63.9",NA,NA,NA,0.666666666666667
2005,"SOUTH CENTRAL",80,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2005,"SOUTH CENTRAL",80,"PIKE",131,7800,7000,"123.6",NA,NA,NA,0.897435897435897
2005,"SOUTH CENTRAL",80,"SCIOTO",145,6900,6000,"103.6",NA,NA,NA,0.869565217391304
2005,"SOUTHEAST",90,"ATHENS",9,3000,1700,"118.5",NA,NA,NA,0.566666666666667
2005,"SOUTHEAST",90,"GUERNSEY",59,3800,3000,"86.3",NA,NA,NA,0.789473684210526
2005,"SOUTHEAST",90,"HOCKING",73,2300,2000,"96.8",NA,NA,NA,0.869565217391304
2005,"SOUTHEAST",90,"MEIGS",105,2700,2200,"123.5",NA,NA,NA,0.814814814814815
2005,"SOUTHEAST",90,"MONROE",111,1400,1000,"95.9",NA,NA,NA,0.714285714285714
2005,"SOUTHEAST",90,"MORGAN",115,3000,2500,"118.6",NA,NA,NA,0.833333333333333
2005,"SOUTHEAST",90,"MUSKINGUM",119,15500,14500,"137.8",NA,NA,NA,0.935483870967742
2005,"SOUTHEAST",90,"NOBLE",121,1100,1000,"95.4",NA,NA,NA,0.909090909090909
2005,"SOUTHEAST",90,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2005,"SOUTHEAST",90,"PERRY",127,18400,17700,"121",NA,NA,NA,0.96195652173913
2005,"SOUTHEAST",90,"VINTON",163,1500,1200,"143.6",NA,NA,NA,0.8
2005,"SOUTHEAST",90,"WASHINGTON",167,10400,8600,"100.8",NA,NA,NA,0.826923076923077
2005,"SOUTHWEST",70,"BUTLER",17,29100,28200,"144",NA,NA,NA,0.969072164948454
2005,"SOUTHWEST",70,"CLERMONT",25,14800,13600,"140.4",NA,NA,NA,0.918918918918919
2005,"SOUTHWEST",70,"CLINTON",27,69100,67300,"142.8",NA,NA,NA,0.973950795947902
2005,"SOUTHWEST",70,"GREENE",57,57200,55600,"146.5",NA,NA,NA,0.972027972027972
2005,"SOUTHWEST",70,"HAMILTON",61,4300,3800,"135.6",NA,NA,NA,0.883720930232558
2005,"SOUTHWEST",70,"MONTGOMERY",113,35900,35000,"117.5",NA,NA,NA,0.974930362116992
2005,"SOUTHWEST",70,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2005,"SOUTHWEST",70,"PREBLE",135,78300,76000,"140.1",NA,NA,NA,0.970625798212005
2005,"SOUTHWEST",70,"WARREN",165,21900,21300,"136.8",NA,NA,NA,0.972602739726027
2005,"WEST CENTRAL",40,"AUGLAIZE",11,66200,62100,"156.4",NA,NA,NA,0.938066465256798
2005,"WEST CENTRAL",40,"CHAMPAIGN",21,84600,82500,"107.6",NA,NA,NA,0.975177304964539
2005,"WEST CENTRAL",40,"CLARK",23,63200,61800,"131.9",NA,NA,NA,0.977848101265823
2005,"WEST CENTRAL",40,"DARKE",37,131400,123500,"137",NA,NA,NA,0.939878234398782
2005,"WEST CENTRAL",40,"HARDIN",65,83700,80800,"154.3",NA,NA,NA,0.965352449223417
2005,"WEST CENTRAL",40,"LOGAN",91,66500,63400,"142.5",NA,NA,NA,0.953383458646617
2005,"WEST CENTRAL",40,"MERCER",107,96800,89300,"145.8",NA,NA,NA,0.922520661157025
2005,"WEST CENTRAL",40,"MIAMI",109,74000,72100,"131.5",NA,NA,NA,0.974324324324324
2005,"WEST CENTRAL",40,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2005,"WEST CENTRAL",40,"SHELBY",149,71300,67000,"137.8",NA,NA,NA,0.939691444600281
2004,"CENTRAL",50,"DELAWARE",41,37500,36200,"143",NA,NA,NA,0.965333333333333
2004,"CENTRAL",50,"FAIRFIELD",45,57300,54500,"157.9",NA,NA,NA,0.951134380453752
2004,"CENTRAL",50,"FAYETTE",47,83400,79100,"159.5",NA,NA,NA,0.948441247002398
2004,"CENTRAL",50,"FRANKLIN",49,14100,13700,"148.2",NA,NA,NA,0.971631205673759
2004,"CENTRAL",50,"KNOX",83,47200,43000,"143.3",NA,NA,NA,0.911016949152542
2004,"CENTRAL",50,"LICKING",89,49600,46700,"147.3",NA,NA,NA,0.941532258064516
2004,"CENTRAL",50,"MADISON",97,91300,88100,"166.2",NA,NA,NA,0.964950711938664
2004,"CENTRAL",50,"MARION",101,50900,48900,"140.4",NA,NA,NA,0.960707269155206
2004,"CENTRAL",50,"MORROW",117,38700,36000,"130.9",NA,NA,NA,0.930232558139535
2004,"CENTRAL",50,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2004,"CENTRAL",50,"PICKAWAY",129,89600,84900,"157.1",NA,NA,NA,0.947544642857143
2004,"CENTRAL",50,"ROSS",141,48700,45300,"160.9",NA,NA,NA,0.930184804928131
2004,"CENTRAL",50,"UNION",159,50100,47600,"144.5",NA,NA,NA,0.950099800399202
2004,"EAST CENTRAL",60,"CARROLL",19,10300,8300,"117.7",NA,NA,NA,0.805825242718447
2004,"EAST CENTRAL",60,"COSHOCTON",31,22100,19800,"150.7",NA,NA,NA,0.895927601809955
2004,"EAST CENTRAL",60,"HARRISON",67,3600,2200,"107.4",NA,NA,NA,0.611111111111111
2004,"EAST CENTRAL",60,"HOLMES",75,30900,23100,"147.5",NA,NA,NA,0.747572815533981
2004,"EAST CENTRAL",60,"OTHER COUNTIES",NA,3200,2200,"108.8",NA,NA,NA,0.6875
2004,"EAST CENTRAL",60,"TUSCARAWAS",157,23300,16100,"134",NA,NA,NA,0.690987124463519
2004,"NORTH CENTRAL",20,"ASHLAND",5,33700,29800,"135.5",NA,NA,NA,0.884272997032641
2004,"NORTH CENTRAL",20,"CRAWFORD",33,77000,73800,"147.3",NA,NA,NA,0.958441558441558
2004,"NORTH CENTRAL",20,"ERIE",43,28900,26900,"159.1",NA,NA,NA,0.930795847750865
2004,"NORTH CENTRAL",20,"HURON",77,61700,59000,"145.6",NA,NA,NA,0.956239870340357
2004,"NORTH CENTRAL",20,"LORAIN",93,17000,13700,"126.8",NA,NA,NA,0.805882352941176
2004,"NORTH CENTRAL",20,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2004,"NORTH CENTRAL",20,"OTTAWA",123,19000,18100,"150.7",NA,NA,NA,0.952631578947368
2004,"NORTH CENTRAL",20,"RICHLAND",139,32800,27200,"147",NA,NA,NA,0.829268292682927
2004,"NORTH CENTRAL",20,"SANDUSKY",143,61200,58700,"162.8",NA,NA,NA,0.959150326797386
2004,"NORTH CENTRAL",20,"SENECA",147,81100,77100,"145.6",NA,NA,NA,0.950678175092478
2004,"NORTH CENTRAL",20,"WYANDOT",175,65900,59900,"151.1",NA,NA,NA,0.908952959028832
2004,"NORTHEAST",30,"ASHTABULA",7,19200,14600,"123.5",NA,NA,NA,0.760416666666667
2004,"NORTHEAST",30,"COLUMBIANA",29,23100,18800,"137.5",NA,NA,NA,0.813852813852814
2004,"NORTHEAST",30,"GEAUGA",55,3900,2800,"128.7",NA,NA,NA,0.717948717948718
2004,"NORTHEAST",30,"MAHONING",99,13700,11200,"117.3",NA,NA,NA,0.817518248175182
2004,"NORTHEAST",30,"MEDINA",103,13400,10400,"120",NA,NA,NA,0.776119402985075
2004,"NORTHEAST",30,"OTHER COUNTIES",NA,500,500,"115.8",NA,NA,NA,1
2004,"NORTHEAST",30,"PORTAGE",133,14000,12000,"122.6",NA,NA,NA,0.857142857142857
2004,"NORTHEAST",30,"STARK",151,29900,23400,"136.9",NA,NA,NA,0.782608695652174
2004,"NORTHEAST",30,"SUMMIT",153,1700,1400,"145.8",NA,NA,NA,0.823529411764706
2004,"NORTHEAST",30,"TRUMBULL",155,21000,16300,"133.6",NA,NA,NA,0.776190476190476
2004,"NORTHEAST",30,"WAYNE",169,61700,44300,"136.3",NA,NA,NA,0.717990275526742
2004,"NORTHWEST",10,"ALLEN",3,60000,55800,"163.6",NA,NA,NA,0.93
2004,"NORTHWEST",10,"DEFIANCE",39,49700,46500,"158.1",NA,NA,NA,0.935613682092555
2004,"NORTHWEST",10,"FULTON",51,84400,80800,"169.5",NA,NA,NA,0.957345971563981
2004,"NORTHWEST",10,"HANCOCK",63,85100,80900,"167.7",NA,NA,NA,0.950646298472385
2004,"NORTHWEST",10,"HENRY",69,76600,71200,"168.2",NA,NA,NA,0.929503916449086
2004,"NORTHWEST",10,"LUCAS",95,24500,23300,"170.2",NA,NA,NA,0.951020408163265
2004,"NORTHWEST",10,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2004,"NORTHWEST",10,"PAULDING",125,55100,52500,"160.6",NA,NA,NA,0.952813067150635
2004,"NORTHWEST",10,"PUTNAM",137,75100,71500,"172.2",NA,NA,NA,0.952063914780293
2004,"NORTHWEST",10,"VAN WERT",161,74400,72500,"170.8",NA,NA,NA,0.974462365591398
2004,"NORTHWEST",10,"WILLIAMS",171,51300,49500,"148",NA,NA,NA,0.964912280701754
2004,"NORTHWEST",10,"WOOD",173,96300,93600,"164.1",NA,NA,NA,0.97196261682243
2004,"SOUTH CENTRAL",80,"ADAMS",1,13900,13000,"139.7",NA,NA,NA,0.935251798561151
2004,"SOUTH CENTRAL",80,"BROWN",15,25000,23400,"149.6",NA,NA,NA,0.936
2004,"SOUTH CENTRAL",80,"GALLIA",53,2500,2000,"138.3",NA,NA,NA,0.8
2004,"SOUTH CENTRAL",80,"HIGHLAND",71,36500,35300,"153",NA,NA,NA,0.967123287671233
2004,"SOUTH CENTRAL",80,"JACKSON",79,3200,2900,"112.7",NA,NA,NA,0.90625
2004,"SOUTH CENTRAL",80,"LAWRENCE",87,2100,1000,"117.1",NA,NA,NA,0.476190476190476
2004,"SOUTH CENTRAL",80,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2004,"SOUTH CENTRAL",80,"PIKE",131,7600,6600,"140.3",NA,NA,NA,0.868421052631579
2004,"SOUTH CENTRAL",80,"SCIOTO",145,7400,6000,"145.2",NA,NA,NA,0.810810810810811
2004,"SOUTHEAST",90,"ATHENS",9,2900,1600,"133.2",NA,NA,NA,0.551724137931034
2004,"SOUTHEAST",90,"GUERNSEY",59,3700,2600,"104.7",NA,NA,NA,0.702702702702703
2004,"SOUTHEAST",90,"HOCKING",73,1800,1600,"142.1",NA,NA,NA,0.888888888888889
2004,"SOUTHEAST",90,"MEIGS",105,2700,2000,"114.6",NA,NA,NA,0.740740740740741
2004,"SOUTHEAST",90,"MORGAN",115,3400,2800,"111.4",NA,NA,NA,0.823529411764706
2004,"SOUTHEAST",90,"MUSKINGUM",119,16400,15200,"142.1",NA,NA,NA,0.926829268292683
2004,"SOUTHEAST",90,"OTHER COUNTIES",NA,2200,1500,"116.8",NA,NA,NA,0.681818181818182
2004,"SOUTHEAST",90,"PERRY",127,18200,17300,"134.9",NA,NA,NA,0.950549450549451
2004,"SOUTHEAST",90,"VINTON",163,1200,1100,"133.9",NA,NA,NA,0.916666666666667
2004,"SOUTHEAST",90,"WASHINGTON",167,10300,8100,"138",NA,NA,NA,0.786407766990291
2004,"SOUTHWEST",70,"BUTLER",17,27500,26500,"166.2",NA,NA,NA,0.963636363636364
2004,"SOUTHWEST",70,"CLERMONT",25,13200,12200,"169",NA,NA,NA,0.924242424242424
2004,"SOUTHWEST",70,"CLINTON",27,67700,66200,"174.9",NA,NA,NA,0.977843426883309
2004,"SOUTHWEST",70,"GREENE",57,56100,54600,"161.9",NA,NA,NA,0.973262032085562
2004,"SOUTHWEST",70,"HAMILTON",61,4600,4200,"157.9",NA,NA,NA,0.91304347826087
2004,"SOUTHWEST",70,"MONTGOMERY",113,32900,32500,"159.6",NA,NA,NA,0.987841945288754
2004,"SOUTHWEST",70,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2004,"SOUTHWEST",70,"PREBLE",135,76500,74000,"172.4",NA,NA,NA,0.967320261437909
2004,"SOUTHWEST",70,"WARREN",165,22500,21400,"156.7",NA,NA,NA,0.951111111111111
2004,"WEST CENTRAL",40,"AUGLAIZE",11,65300,61500,"167.1",NA,NA,NA,0.941807044410414
2004,"WEST CENTRAL",40,"CHAMPAIGN",21,82700,78500,"171.7",NA,NA,NA,0.949214026602177
2004,"WEST CENTRAL",40,"CLARK",23,61400,58700,"174.7",NA,NA,NA,0.956026058631922
2004,"WEST CENTRAL",40,"DARKE",37,130700,122700,"177.1",NA,NA,NA,0.938791124713083
2004,"WEST CENTRAL",40,"HARDIN",65,78200,74900,"157.3",NA,NA,NA,0.957800511508951
2004,"WEST CENTRAL",40,"LOGAN",91,65800,62600,"147.4",NA,NA,NA,0.951367781155015
2004,"WEST CENTRAL",40,"MERCER",107,96000,87800,"180.4",NA,NA,NA,0.914583333333333
2004,"WEST CENTRAL",40,"MIAMI",109,72400,70100,"173.4",NA,NA,NA,0.968232044198895
2004,"WEST CENTRAL",40,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2004,"WEST CENTRAL",40,"SHELBY",149,70800,63900,"158.9",NA,NA,NA,0.902542372881356
2003,"CENTRAL",50,"DELAWARE",41,37000,35400,"130.4",NA,NA,NA,0.956756756756757
2003,"CENTRAL",50,"FAIRFIELD",45,57200,54000,"164.7",NA,NA,NA,0.944055944055944
2003,"CENTRAL",50,"FAYETTE",47,77900,74700,"145.4",NA,NA,NA,0.958921694480103
2003,"CENTRAL",50,"FRANKLIN",49,21900,19900,"157.4",NA,NA,NA,0.908675799086758
2003,"CENTRAL",50,"KNOX",83,46000,41800,"147.8",NA,NA,NA,0.908695652173913
2003,"CENTRAL",50,"LICKING",89,47700,45000,"131.8",NA,NA,NA,0.943396226415094
2003,"CENTRAL",50,"MADISON",97,90200,86100,"161.2",NA,NA,NA,0.954545454545455
2003,"CENTRAL",50,"MARION",101,60400,56700,"162",NA,NA,NA,0.938741721854305
2003,"CENTRAL",50,"MORROW",117,41800,39000,"147.2",NA,NA,NA,0.933014354066986
2003,"CENTRAL",50,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2003,"CENTRAL",50,"PICKAWAY",129,88000,85100,"161.4",NA,NA,NA,0.967045454545455
2003,"CENTRAL",50,"ROSS",141,43300,41200,"144.8",NA,NA,NA,0.951501154734411
2003,"CENTRAL",50,"UNION",159,48900,46600,"143.5",NA,NA,NA,0.952965235173824
2003,"EAST CENTRAL",60,"BELMONT",13,1400,1000,"109.7",NA,NA,NA,0.714285714285714
2003,"EAST CENTRAL",60,"CARROLL",19,9300,7700,"129.1",NA,NA,NA,0.827956989247312
2003,"EAST CENTRAL",60,"COSHOCTON",31,22200,20000,"155.1",NA,NA,NA,0.900900900900901
2003,"EAST CENTRAL",60,"HARRISON",67,3600,2700,"129.2",NA,NA,NA,0.75
2003,"EAST CENTRAL",60,"HOLMES",75,32900,25800,"147.6",NA,NA,NA,0.78419452887538
2003,"EAST CENTRAL",60,"JEFFERSON",81,2100,1500,"117.3",NA,NA,NA,0.714285714285714
2003,"EAST CENTRAL",60,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2003,"EAST CENTRAL",60,"TUSCARAWAS",157,20000,14200,"131",NA,NA,NA,0.71
2003,"NORTH CENTRAL",20,"ASHLAND",5,35000,30800,"141.6",NA,NA,NA,0.88
2003,"NORTH CENTRAL",20,"CRAWFORD",33,76900,74000,"181.9",NA,NA,NA,0.962288686605982
2003,"NORTH CENTRAL",20,"ERIE",43,29100,27200,"157.7",NA,NA,NA,0.934707903780069
2003,"NORTH CENTRAL",20,"HURON",77,60000,56800,"168.2",NA,NA,NA,0.946666666666667
2003,"NORTH CENTRAL",20,"LORAIN",93,24200,20600,"147.8",NA,NA,NA,0.851239669421488
2003,"NORTH CENTRAL",20,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2003,"NORTH CENTRAL",20,"OTTAWA",123,19100,17500,"185.9",NA,NA,NA,0.916230366492147
2003,"NORTH CENTRAL",20,"RICHLAND",139,32000,26800,"151.5",NA,NA,NA,0.8375
2003,"NORTH CENTRAL",20,"SANDUSKY",143,61300,58500,"184",NA,NA,NA,0.954323001631321
2003,"NORTH CENTRAL",20,"SENECA",147,77200,74300,"168.9",NA,NA,NA,0.962435233160622
2003,"NORTH CENTRAL",20,"WYANDOT",175,62800,55800,"165.6",NA,NA,NA,0.888535031847134
2003,"NORTHEAST",30,"ASHTABULA",7,18200,14400,"130.3",NA,NA,NA,0.791208791208791
2003,"NORTHEAST",30,"COLUMBIANA",29,23000,19100,"141.1",NA,NA,NA,0.830434782608696
2003,"NORTHEAST",30,"GEAUGA",55,3400,2400,"113.3",NA,NA,NA,0.705882352941177
2003,"NORTHEAST",30,"MAHONING",99,13500,11200,"121.9",NA,NA,NA,0.82962962962963
2003,"NORTHEAST",30,"MEDINA",103,16100,14300,"135.7",NA,NA,NA,0.888198757763975
2003,"NORTHEAST",30,"OTHER COUNTIES",NA,500,500,"97.4",NA,NA,NA,1
2003,"NORTHEAST",30,"PORTAGE",133,14800,11900,"115.4",NA,NA,NA,0.804054054054054
2003,"NORTHEAST",30,"STARK",151,28200,23900,"137.9",NA,NA,NA,0.847517730496454
2003,"NORTHEAST",30,"SUMMIT",153,2200,1900,"128.5",NA,NA,NA,0.863636363636364
2003,"NORTHEAST",30,"TRUMBULL",155,16200,13000,"133.3",NA,NA,NA,0.802469135802469
2003,"NORTHEAST",30,"WAYNE",169,77000,61600,"158",NA,NA,NA,0.8
2003,"NORTHWEST",10,"ALLEN",3,56900,54800,"153.6",NA,NA,NA,0.963093145869947
2003,"NORTHWEST",10,"DEFIANCE",39,50000,48000,"155.3",NA,NA,NA,0.96
2003,"NORTHWEST",10,"FULTON",51,83300,81100,"182",NA,NA,NA,0.97358943577431
2003,"NORTHWEST",10,"HANCOCK",63,80700,79100,"173.3",NA,NA,NA,0.980173482032218
2003,"NORTHWEST",10,"HENRY",69,71600,66900,"184.2",NA,NA,NA,0.934357541899441
2003,"NORTHWEST",10,"LUCAS",95,25300,24000,"188",NA,NA,NA,0.948616600790514
2003,"NORTHWEST",10,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2003,"NORTHWEST",10,"PAULDING",125,51800,50500,"162.1",NA,NA,NA,0.974903474903475
2003,"NORTHWEST",10,"PUTNAM",137,77400,73500,"180.7",NA,NA,NA,0.949612403100775
2003,"NORTHWEST",10,"VAN WERT",161,74500,73500,"144.1",NA,NA,NA,0.986577181208054
2003,"NORTHWEST",10,"WILLIAMS",171,50600,47800,"171.8",NA,NA,NA,0.944664031620553
2003,"NORTHWEST",10,"WOOD",173,94500,92000,"180.5",NA,NA,NA,0.973544973544973
2003,"SOUTH CENTRAL",80,"ADAMS",1,11000,10200,"124.6",NA,NA,NA,0.927272727272727
2003,"SOUTH CENTRAL",80,"BROWN",15,15900,14300,"120.9",NA,NA,NA,0.89937106918239
2003,"SOUTH CENTRAL",80,"GALLIA",53,1800,1400,"130.9",NA,NA,NA,0.777777777777778
2003,"SOUTH CENTRAL",80,"HIGHLAND",71,27400,25500,"124.1",NA,NA,NA,0.930656934306569
2003,"SOUTH CENTRAL",80,"JACKSON",79,2200,1700,"111.8",NA,NA,NA,0.772727272727273
2003,"SOUTH CENTRAL",80,"LAWRENCE",87,1700,1000,"139.7",NA,NA,NA,0.588235294117647
2003,"SOUTH CENTRAL",80,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2003,"SOUTH CENTRAL",80,"PIKE",131,7100,5100,"108.8",NA,NA,NA,0.71830985915493
2003,"SOUTH CENTRAL",80,"SCIOTO",145,7300,6600,"129.7",NA,NA,NA,0.904109589041096
2003,"SOUTHEAST",90,"ATHENS",9,2600,1300,"103.8",NA,NA,NA,0.5
2003,"SOUTHEAST",90,"GUERNSEY",59,4200,3200,"109.3",NA,NA,NA,0.761904761904762
2003,"SOUTHEAST",90,"HOCKING",73,1800,1600,"131.6",NA,NA,NA,0.888888888888889
2003,"SOUTHEAST",90,"MEIGS",105,3000,2200,"95.4",NA,NA,NA,0.733333333333333
2003,"SOUTHEAST",90,"MONROE",111,1600,1000,"95",NA,NA,NA,0.625
2003,"SOUTHEAST",90,"MORGAN",115,3400,2600,"121.1",NA,NA,NA,0.764705882352941
2003,"SOUTHEAST",90,"MUSKINGUM",119,15700,14200,"128.7",NA,NA,NA,0.904458598726115
2003,"SOUTHEAST",90,"NOBLE",121,1300,1000,"96.5",NA,NA,NA,0.769230769230769
2003,"SOUTHEAST",90,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2003,"SOUTHEAST",90,"PERRY",127,17600,16300,"136.8",NA,NA,NA,0.926136363636364
2003,"SOUTHEAST",90,"VINTON",163,1200,1000,"109.3",NA,NA,NA,0.833333333333333
2003,"SOUTHEAST",90,"WASHINGTON",167,10000,8000,"136.1",NA,NA,NA,0.8
2003,"SOUTHWEST",70,"BUTLER",17,29500,27900,"146.3",NA,NA,NA,0.945762711864407
